customer_id,invoice_id,invoice_amount,invoice_date,due_date,payment_date,payment_status,days_overdue,previous_payments,previous_late_payments,average_payment_delay,payment_failures,communication_count,last_contact_days,discount_used,recovered,customer_segment,customer_lifetime_value,payment_delay,invoice_age,late_payment_ratio,payment_reliability_score,overdue_revenue,recovery_opportunity,overdue_severity,invoice_value_category,payment_behavior_score,communication_effectiveness,customer_value_score,overdue_risk_score,recovery_potential_score,expected_recovery_baseline,recovery_priority_score
CUST0586,INV007141,5004.81,2026-08-04,2026-10-03,,Overdue,0,29,10,30,0,0,41,0,0,SMB,267770,0.0,30,0.3448275862068966,65.52,5004.81,0.0,Current,Small,64.76,0.0,5.36,10.34,60.86,3045.93,3045.93
CUST1711,INV007142,25784.21,2026-03-21,2026-05-05,2026-05-11,Paid,0,26,3,9,1,5,77,0,1,SMB,2559907,6.0,166,0.11538461538461539,88.46,0.0,0.0,Current,Small,86.83,0.06,51.2,7.46,73.4,18925.61,18925.61
CUST1002,INV007143,75206.11,2025-05-19,2025-06-18,,Overdue,442,22,5,9,0,2,69,0,0,Mid-Market,2033044,442.0,472,0.22727272727272727,77.27,75206.11,75206.11,Critical,Medium,83.24,0.028,40.66,56.82,50.44,37933.96,205602.06
CUST0184,INV007144,5641.87,2025-07-15,2025-08-14,2025-08-14,Paid,0,19,6,3,1,7,53,1,1,Enterprise,3397769,0.0,415,0.3157894736842105,68.42,0.0,0.0,Current,Small,80.41,0.115,67.96,13.47,63.37,3575.25,3575.25
CUST1047,INV007145,23731.63,2025-03-15,2025-04-14,2025-04-14,Paid,0,3,1,0,1,3,64,0,1,SMB,970114,0.0,537,0.3333333333333333,66.67,0.0,0.0,Current,Small,81.34,0.044,19.4,14.0,60.98,14471.55,14471.55
CUST1810,INV007146,15127.69,2025-08-13,2025-09-12,,Overdue,356,6,4,13,2,3,46,0,0,SMB,1367621,356.0,386,0.6666666666666666,33.33,15127.69,15127.69,Critical,Small,54.86,0.06,27.35,78.0,23.9,3615.52,16486.77
CUST0129,INV007147,57130.19,2025-04-12,2025-06-11,,Overdue,449,2,0,3,1,0,25,0,0,SMB,4772727,449.0,509,0.0,100.0,57130.19,57130.19,Critical,Medium,96.2,0.0,95.45,54.0,61.1,34906.55,191636.96
CUST0291,INV007148,6517.18,2025-09-21,2025-11-05,,Overdue,302,15,3,14,1,4,68,1,1,SMB,4704548,302.0,347,0.2,80.0,6517.18,6517.18,Critical,Small,79.6,0.055,94.09,60.0,51.1,3330.28,13387.73
CUST1856,INV007149,33862.98,2025-06-10,2025-07-10,,Overdue,420,12,1,42,1,7,47,1,0,SMB,3529000,420.0,450,0.08333333333333333,91.67,33862.98,33862.98,Critical,Small,68.63,0.127,70.58,56.5,59.02,19985.93,103926.84
CUST0501,INV007150,11456.46,2025-08-21,2025-10-20,2025-11-08,Paid,0,21,4,14,1,7,29,1,1,Mid-Market,836261,19.0,378,0.19047619047619047,80.95,0.0,0.0,Current,Small,80.08,0.189,16.73,9.71,71.81,8226.88,8226.88
CUST0186,INV007151,27530.18,2026-05-06,2026-06-05,,Overdue,90,10,3,14,0,7,24,0,0,Mid-Market,3301128,90.0,120,0.3,70.0,27530.18,27530.18,Severe,Small,76.6,0.219,66.02,46.5,54.6,15031.48,28559.81
CUST0479,INV007152,23598.33,2025-11-07,2025-12-22,,Overdue,255,19,5,22,0,0,85,0,1,Enterprise,1571466,255.0,300,0.2631578947368421,73.68,23598.33,23598.33,Critical,Small,73.64,0.0,31.43,57.89,47.89,11301.24,40119.4
CUST1595,INV007153,17123.74,2025-08-15,2025-09-29,2025-10-23,Paid,0,21,3,25,0,3,58,1,1,Mid-Market,2977053,24.0,384,0.14285714285714285,85.71,0.0,0.0,Current,Small,77.85,0.048,59.54,4.29,73.03,12505.47,12505.47
CUST0492,INV007154,35518.6,2025-09-30,2025-11-29,,Overdue,278,13,3,14,0,0,75,0,0,Mid-Market,3255228,278.0,338,0.23076923076923078,76.92,35518.6,35518.6,Critical,Small,80.06,0.0,65.1,56.92,49.69,17649.19,66713.94
CUST0513,INV007155,23009.28,2025-11-13,2025-11-28,2025-12-16,Paid,0,3,2,14,0,1,27,1,1,Enterprise,4637878,18.0,294,0.6666666666666666,33.33,0.0,0.0,Current,Small,58.26,0.034,92.76,20.0,43.68,10050.45,10050.45
CUST1667,INV007156,19287.14,2025-03-27,2025-04-26,,Overdue,495,18,4,6,0,0,48,0,0,SMB,4530967,495.0,525,0.2222222222222222,77.78,19287.14,19287.14,Critical,Small,85.29,0.0,90.62,56.67,50.17,9676.36,57574.34
CUST1091,INV007157,15422.51,2025-10-18,2025-11-17,2025-12-02,Paid,0,20,1,18,1,4,41,0,1,Enterprise,3150498,15.0,320,0.05,95.0,0.0,0.0,Current,Small,84.7,0.087,63.01,5.5,77.56,11961.7,11961.7
CUST1829,INV007158,23803.75,2026-04-14,2026-05-14,,Overdue,112,5,0,18,0,2,74,0,1,Mid-Market,3870888,112.0,142,0.0,100.0,23803.75,23803.75,Critical,Small,89.2,0.026,77.42,46.67,64.19,15279.63,32392.82
CUST0467,INV007159,27502.81,2026-08-01,2026-08-31,2026-09-10,Paid,0,22,5,12,0,0,11,0,1,SMB,665863,10.0,33,0.22727272727272727,77.27,0.0,0.0,Current,Small,81.44,0.0,13.32,6.82,67.38,18531.39,18531.39
CUST0285,INV007160,8191.55,2026-02-08,2026-03-25,2026-03-25,Paid,0,13,4,0,0,1,43,0,1,Mid-Market,1173389,0.0,207,0.3076923076923077,69.23,0.0,0.0,Current,Small,84.62,0.022,23.47,9.23,63.36,5190.17,5190.17
CUST0601,INV007161,15530.0,2026-03-03,2026-04-02,,Overdue,154,29,10,14,1,5,73,0,0,SMB,452980,154.0,184,0.3448275862068966,65.52,15530.0,15530.0,Critical,Small,72.36,0.063,9.06,64.34,43.22,6712.07,17048.66
CUST1441,INV007162,7668.02,2026-01-10,2026-02-09,,Overdue,206,14,7,20,0,4,3,0,0,Enterprise,1217272,206.0,236,0.5,50.0,7668.02,7668.02,Critical,Small,63.0,0.5,24.35,65.0,44.75,3431.44,10500.21
CUST1124,INV007163,21166.07,2026-07-21,2026-08-20,,Overdue,14,15,7,2,0,1,49,0,1,Mid-Market,2297805,14.0,44,0.4666666666666667,53.33,21166.07,21166.07,Mild,Small,75.46,0.02,45.96,19.83,52.46,11103.72,12658.24
CUST0189,INV007164,12181.43,2025-09-09,2025-10-09,,Overdue,329,18,5,15,1,4,49,1,0,Mid-Market,2558426,329.0,359,0.2777777777777778,72.22,12181.43,12181.43,Critical,Small,75.11,0.074,51.17,62.33,47.16,5744.76,24645.02
CUST0989,INV007165,47609.29,2026-06-17,2026-08-01,2026-08-08,Paid,0,29,3,20,0,5,44,1,1,SMB,736268,7.0,78,0.10344827586206896,89.66,0.0,0.0,Current,Small,82.83,0.1,14.73,3.1,76.26,36306.84,36306.84
CUST0890,INV007166,43162.48,2025-11-03,2025-12-03,2025-12-16,Paid,0,14,2,15,0,3,6,1,1,SMB,3422863,13.0,304,0.14285714285714285,85.71,0.0,0.0,Current,Small,83.85,0.3,68.46,4.29,78.07,33696.95,33696.95
CUST1882,INV007167,8753.87,2026-03-06,2026-04-05,,Overdue,151,19,4,30,2,3,48,0,0,Enterprise,1358014,151.0,181,0.21052631578947367,78.95,8753.87,8753.87,Critical,Small,67.47,0.058,27.16,64.32,49.18,4305.15,10805.93
CUST0388,INV007168,21975.7,2025-09-21,2025-10-21,,Overdue,317,3,2,5,1,2,89,0,0,SMB,4458285,317.0,347,0.6666666666666666,33.33,21975.7,21975.7,Critical,Small,61.66,0.022,89.17,74.0,24.54,5392.84,22488.14
CUST0241,INV007169,41710.85,2025-03-09,2025-03-24,,Overdue,528,22,2,2,0,2,71,0,0,Enterprise,4383848,528.0,543,0.09090909090909091,90.91,41710.85,41710.85,Critical,Small,94.26,0.027,87.68,52.73,57.99,24188.12,151901.39
CUST1806,INV007170,18484.57,2025-04-17,2025-05-17,,Overdue,474,1,0,3,0,4,27,0,0,Mid-Market,3461134,474.0,504,0.0,100.0,18484.57,18484.57,Critical,Small,98.2,0.125,69.22,50.0,65.0,12014.97,68965.93
CUST1755,INV007171,10633.69,2026-02-04,2026-04-05,,Overdue,151,23,6,6,2,6,50,0,0,Enterprise,1085408,151.0,211,0.2608695652173913,73.91,10633.69,10633.69,Critical,Small,79.35,0.105,21.71,65.83,47.32,5031.86,12629.97
CUST0417,INV007172,7387.88,2026-08-02,2026-09-16,2026-09-19,Paid,0,29,6,5,0,1,86,0,1,SMB,560370,3.0,32,0.20689655172413793,79.31,0.0,0.0,Current,Small,86.66,0.011,11.21,6.21,68.74,5078.43,5078.43
CUST1942,INV007173,51754.55,2025-07-18,2025-08-17,,Overdue,382,24,5,20,1,1,83,0,0,SMB,2898439,382.0,412,0.20833333333333334,79.17,51754.55,51754.55,Critical,Medium,75.59,0.012,57.97,60.25,49.78,25763.41,124179.64
CUST0176,INV007174,54323.55,2025-07-11,2025-08-10,2025-08-13,Paid,0,7,1,0,1,0,86,0,1,SMB,906047,3.0,419,0.14285714285714285,85.71,0.0,0.0,Current,Medium,90.85,0.0,18.12,8.29,70.67,38390.45,38390.45
CUST0387,INV007175,17890.99,2026-05-29,2026-07-28,2026-08-02,Paid,0,20,4,5,1,3,23,0,1,SMB,3635681,5.0,97,0.2,80.0,0.0,0.0,Current,Small,85.0,0.111,72.71,10.0,69.72,12473.6,12473.6
CUST1495,INV007176,47388.63,2026-03-18,2026-04-02,,Overdue,154,7,1,22,1,0,76,0,0,Mid-Market,332140,154.0,169,0.14285714285714285,85.71,47388.63,47388.63,Critical,Small,77.66,0.0,6.64,58.29,53.17,25196.53,63999.19
CUST0853,INV007177,5000.0,2025-01-01,2025-01-31,,Overdue,580,17,2,10,1,2,66,0,0,SMB,3013944,580.0,610,0.11764705882352941,88.24,5000.0,5000.0,Critical,Small,86.12,0.029,60.28,57.53,55.15,2757.5,18751.0
CUST1257,INV007178,83079.62,2025-12-24,2026-01-23,2026-01-23,Paid,0,29,5,0,1,7,29,0,1,SMB,3914044,0.0,253,0.1724137931034483,82.76,0.0,0.0,Current,Medium,89.38,0.189,78.28,9.17,72.81,60490.27,60490.27
CUST0663,INV007179,18827.15,2025-04-25,2025-06-09,2025-06-12,Paid,0,15,1,7,0,3,14,0,1,Mid-Market,4611307,3.0,496,0.06666666666666667,93.33,0.0,0.0,Current,Small,92.46,0.167,92.23,2.0,79.64,14993.94,14993.94
CUST0452,INV007180,25381.52,2026-08-23,2026-10-22,,Overdue,0,13,3,25,1,1,73,0,1,Mid-Market,118803,0.0,11,0.23076923076923078,76.92,25381.52,0.0,Current,Small,71.46,0.013,2.38,10.92,66.05,16764.49,16764.49
CUST0277,INV007181,15986.22,2025-07-16,2025-08-15,2025-08-29,Paid,0,24,7,10,0,5,29,0,1,Mid-Market,1279787,14.0,414,0.2916666666666667,70.83,0.0,0.0,Current,Small,79.41,0.143,25.6,8.75,66.67,10658.01,10658.01
CUST1253,INV007182,88939.13,2025-10-01,2025-10-31,,Overdue,307,26,6,15,0,3,5,1,0,SMB,94816,307.0,337,0.23076923076923078,76.92,88939.13,88939.13,Critical,Medium,79.46,0.333,1.9,56.92,56.35,50117.2,203977.0
CUST1195,INV007183,7625.62,2025-06-09,2025-07-24,,Overdue,406,15,4,10,0,5,86,0,0,SMB,787090,406.0,451,0.26666666666666666,73.33,7625.62,7625.62,Critical,Small,80.66,0.054,15.74,58.0,48.78,3719.78,18822.09
CUST1759,INV007184,96226.53,2025-06-22,2025-08-21,,Overdue,378,26,6,28,0,2,59,1,0,SMB,1521926,378.0,438,0.23076923076923078,76.92,96226.53,96226.53,Critical,Medium,71.66,0.032,30.44,56.92,50.33,48430.81,231499.27
CUST0213,INV007185,32737.32,2026-06-29,2026-08-28,2026-09-10,Paid,0,3,1,9,1,3,77,0,1,Mid-Market,2726517,13.0,66,0.3333333333333333,66.67,0.0,0.0,Current,Small,75.94,0.037,54.53,14.0,60.84,19917.39,19917.39
CUST1306,INV007186,41054.85,2026-04-03,2026-05-18,2026-05-18,Paid,0,25,5,6,1,2,18,0,1,Enterprise,3201396,0.0,153,0.2,80.0,0.0,0.0,Current,Small,84.4,0.095,64.03,10.0,69.4,28492.07,28492.07
CUST0041,INV007187,15847.95,2026-08-08,2026-10-07,,Overdue,0,17,3,19,2,1,71,1,1,SMB,3623465,0.0,26,0.17647058823529413,82.35,15847.95,0.0,Current,Small,75.77,0.014,72.47,13.29,67.69,10727.48,10727.48
CUST1146,INV007188,5953.78,2026-03-09,2026-03-24,,Overdue,163,16,7,18,1,4,77,0,0,Enterprise,4623574,163.0,178,0.4375,56.25,5953.78,5953.78,Critical,Small,65.32,0.049,92.47,67.12,37.8,2250.53,5918.89
CUST1251,INV007189,55854.8,2026-04-26,2026-05-26,,Overdue,100,22,5,10,0,6,61,0,0,Mid-Market,773858,100.0,130,0.22727272727272727,77.27,55854.8,55854.8,Critical,Medium,82.64,0.088,15.48,48.48,54.56,30474.38,60948.76
CUST0294,INV007190,30073.76,2026-03-31,2026-04-15,,Overdue,141,1,1,14,2,3,48,0,0,SMB,1570943,141.0,156,1.0,0.0,30073.76,30073.76,Critical,Small,37.6,0.058,31.42,88.0,5.36,1611.95,3884.8
CUST0600,INV007191,85958.81,2025-07-15,2025-08-14,,Overdue,385,24,9,19,0,4,85,0,0,SMB,738152,385.0,415,0.375,62.5,85958.81,85958.81,Critical,Medium,69.85,0.044,14.76,61.25,42.57,36592.67,177474.45
CUST1291,INV007192,18146.33,2026-08-22,2026-09-21,2026-09-25,Paid,0,14,4,6,0,7,44,0,1,SMB,132409,4.0,12,0.2857142857142857,71.43,0.0,0.0,Current,Small,82.12,0.135,2.65,8.57,66.84,12129.01,12129.01
CUST0541,INV007193,14483.55,2025-11-05,2026-01-04,,Overdue,242,3,0,20,0,2,38,0,0,Enterprise,4638727,242.0,302,0.0,100.0,14483.55,14483.55,Critical,Small,88.0,0.049,92.77,50.0,63.48,9194.16,31444.03
CUST1783,INV007194,88264.06,2026-07-10,2026-08-09,2026-08-16,Paid,0,20,6,13,1,3,3,0,1,SMB,1509410,7.0,55,0.3,70.0,0.0,0.0,Current,Medium,75.2,0.429,30.19,13.0,70.53,62252.64,62252.64
CUST1852,INV007195,149028.7,2026-05-09,2026-06-23,,Overdue,72,28,7,15,1,6,28,0,1,Mid-Market,1043978,72.0,117,0.25,75.0,149028.7,149028.7,Severe,Medium,76.5,0.171,20.88,41.5,57.64,85900.14,147748.24
CUST0451,INV007196,22233.32,2026-03-15,2026-04-14,,Overdue,142,22,10,6,1,7,54,0,0,Mid-Market,3665652,142.0,172,0.45454545454545453,54.55,22233.32,22233.32,Critical,Small,71.68,0.113,73.31,67.64,38.13,8477.56,20515.7
CUST1473,INV007197,10375.91,2025-12-25,2026-02-08,,Overdue,207,4,2,12,3,1,45,0,1,Enterprise,1756826,207.0,252,0.5,50.0,10375.91,10375.91,Critical,Small,61.8,0.021,35.14,77.0,30.97,3213.42,9865.2
CUST1780,INV007198,49539.76,2025-02-05,2025-03-07,,Overdue,545,24,8,3,0,3,86,0,0,Mid-Market,1688846,545.0,575,0.3333333333333333,66.67,49539.76,49539.76,Critical,Small,81.54,0.033,33.78,60.0,44.66,22124.46,142702.77
CUST1085,INV007199,17085.4,2025-02-03,2025-03-20,2025-03-30,Paid,0,9,2,7,1,1,43,0,1,Enterprise,2518665,10.0,577,0.2222222222222222,77.78,0.0,0.0,Current,Small,82.69,0.022,50.37,10.67,66.71,11397.67,11397.67
CUST1526,INV007200,40105.26,2025-03-29,2025-04-28,,Overdue,493,21,1,23,0,2,33,0,0,SMB,257352,493.0,523,0.047619047619047616,95.24,40105.26,40105.26,Critical,Small,83.82,0.056,5.15,51.43,60.98,24456.19,145025.21
CUST1171,INV007201,16995.84,2025-01-16,2025-02-15,2025-02-15,Paid,0,1,1,1,0,6,13,1,1,Mid-Market,2645834,0.0,595,1.0,0.0,0.0,0.0,Current,Small,49.4,0.3,52.92,30.0,30.5,5183.73,5183.73
CUST1710,INV007202,105241.61,2026-02-25,2026-03-27,2026-03-30,Paid,0,24,2,6,1,5,41,1,1,Mid-Market,3448116,3.0,190,0.08333333333333333,91.67,0.0,0.0,Current,Medium,90.24,0.106,68.96,6.5,76.1,80088.87,80088.87
CUST1969,INV007203,10943.6,2026-07-07,2026-08-06,2026-08-11,Paid,0,14,2,4,1,5,57,0,1,SMB,4480675,5.0,58,0.14285714285714285,85.71,0.0,0.0,Current,Small,88.46,0.079,89.61,8.29,72.25,7906.75,7906.75
CUST0790,INV007204,35615.27,2025-05-06,2025-06-05,,Overdue,455,13,5,16,0,4,5,1,0,Enterprise,4582688,455.0,485,0.38461538461538464,61.54,35615.27,35615.27,Critical,Small,71.17,0.4,91.65,61.54,49.15,17504.91,97152.25
CUST0334,INV007205,13511.52,2025-01-08,2025-02-07,2025-03-10,Paid,0,15,2,26,0,0,8,0,1,SMB,2438229,31.0,603,0.13333333333333333,86.67,0.0,0.0,Current,Small,77.74,0.0,48.76,4.0,72.6,9809.36,9809.36
CUST1905,INV007206,16622.18,2026-04-17,2026-05-17,,Overdue,109,18,6,10,1,0,66,0,1,Mid-Market,4695287,109.0,139,0.3333333333333333,66.67,16622.18,16622.18,Critical,Small,75.34,0.0,93.91,59.42,44.2,7347.0,15355.23
CUST1977,INV007207,14587.85,2026-04-13,2026-05-28,2026-05-28,Paid,0,16,3,0,1,7,44,1,1,SMB,1384649,0.0,143,0.1875,81.25,0.0,0.0,Current,Small,88.62,0.135,27.69,9.62,70.9,10342.79,10342.79
CUST0891,INV007208,46101.84,2026-05-25,2026-07-09,2026-08-04,Paid,0,6,2,19,2,5,43,0,1,Mid-Market,2949033,26.0,101,0.3333333333333333,66.67,0.0,0.0,Current,Small,67.94,0.102,58.98,18.0,60.74,28002.26,28002.26
CUST1166,INV007209,55180.4,2026-02-06,2026-04-07,,Overdue,149,22,6,11,1,3,81,0,0,Mid-Market,702755,149.0,209,0.2727272727272727,72.73,55180.4,55180.4,Critical,Medium,77.76,0.035,14.06,62.18,46.67,25752.69,64124.2
CUST0044,INV007210,38474.03,2025-06-25,2025-07-25,,Overdue,405,16,5,17,0,5,4,0,0,Enterprise,4524770,405.0,435,0.3125,68.75,38474.03,38474.03,Critical,Small,74.18,0.5,90.5,59.38,55.15,21218.43,107153.07
CUST0144,INV007211,19771.89,2026-01-02,2026-02-01,,Overdue,214,11,4,19,0,4,19,0,0,SMB,1466207,214.0,244,0.36363636363636365,63.64,19771.89,19771.89,Critical,Small,70.42,0.167,29.32,60.91,45.66,9027.84,28347.42
CUST1889,INV007212,25341.03,2026-05-03,2026-06-17,,Overdue,78,7,4,6,1,1,34,1,1,Mid-Market,3652571,78.0,123,0.5714285714285714,42.86,25341.03,25341.03,Severe,Small,65.83,0.028,73.05,53.64,36.07,9140.51,16270.11
CUST0333,INV007213,54053.07,2025-01-18,2025-02-17,,Overdue,563,28,4,1,2,0,62,0,0,SMB,3071372,563.0,593,0.14285714285714285,85.71,54053.07,54053.07,Critical,Medium,88.26,0.0,61.43,62.29,51.77,27983.27,185529.08
CUST0998,INV007214,55787.86,2025-02-25,2025-03-27,2025-03-28,Paid,0,9,3,0,0,4,81,0,1,SMB,1780992,1.0,555,0.3333333333333333,66.67,0.0,0.0,Current,Medium,83.34,0.047,35.62,10.0,62.44,34833.94,34833.94
CUST1521,INV007215,5000.0,2025-02-04,2025-03-21,,Overdue,531,1,1,30,1,4,89,0,0,SMB,3649537,531.0,576,1.0,0.0,5000.0,5000.0,Critical,Small,30.0,0.043,72.99,84.0,6.46,323.0,2038.13
CUST1420,INV007216,16777.23,2026-07-27,2026-08-26,2026-08-30,Paid,0,10,2,7,1,2,5,0,1,Enterprise,4910319,4.0,38,0.2,80.0,0.0,0.0,Current,Small,83.8,0.25,98.21,10.0,72.5,12163.49,12163.49
CUST0055,INV007217,17601.53,2026-08-23,2026-09-22,,Overdue,0,29,6,7,1,0,81,0,1,Mid-Market,4373654,0.0,11,0.20689655172413793,79.31,17601.53,0.0,Current,Small,83.46,0.0,87.47,10.21,67.12,11814.15,11814.15
CUST1331,INV007218,43012.78,2025-12-13,2026-01-27,,Overdue,219,28,8,18,0,2,11,0,0,Mid-Market,723812,219.0,264,0.2857142857142857,71.43,43012.78,43012.78,Critical,Small,74.92,0.143,14.48,58.57,49.5,21291.33,67919.34
CUST0870,INV007219,20603.77,2025-02-01,2025-03-18,2025-03-23,Paid,0,8,2,11,0,4,58,0,1,Enterprise,2972705,5.0,579,0.25,75.0,0.0,0.0,Current,Small,80.9,0.063,59.45,7.5,67.39,13884.88,13884.88
CUST1447,INV007220,45214.96,2025-05-13,2025-06-27,,Overdue,433,11,2,0,2,6,16,0,0,Mid-Market,4215255,433.0,478,0.18181818181818182,81.82,45214.96,45214.96,Critical,Small,86.91,0.261,84.31,63.45,54.83,24791.36,132137.95
CUST1441,INV007221,7490.11,2026-07-30,2026-08-29,2026-08-29,Paid,0,5,0,1,0,0,80,0,1,Enterprise,1217272,0.0,35,0.0,100.0,0.0,0.0,Current,Small,99.4,0.0,24.35,0.0,80.0,5992.09,5992.09
CUST1697,INV007222,28568.34,2025-07-18,2025-09-16,2025-10-07,Paid,0,29,5,14,1,1,70,0,1,SMB,3623258,21.0,412,0.1724137931034483,82.76,0.0,0.0,Current,Small,80.98,0.014,72.47,9.17,69.31,19800.72,19800.72
CUST0797,INV007223,54187.51,2025-09-13,2025-10-28,2025-10-28,Paid,0,6,2,2,0,6,82,1,1,Enterprise,2395704,0.0,355,0.3333333333333333,66.67,0.0,0.0,Current,Medium,82.14,0.067,47.91,10.0,62.84,34051.43,34051.43
CUST0325,INV007224,5042.3,2025-12-08,2026-01-22,,Overdue,224,24,9,28,1,7,3,0,0,Enterprise,1084586,224.0,269,0.375,62.5,5042.3,5042.3,Critical,Small,62.45,0.636,21.69,65.25,53.01,2672.92,8660.26
CUST1734,INV007225,272023.43,2025-08-19,2025-10-03,2025-10-05,Paid,0,24,8,0,0,3,18,0,1,SMB,881257,2.0,380,0.3333333333333333,66.67,0.0,0.0,Current,Large,83.34,0.136,17.63,10.0,64.22,174693.45,174693.45
CUST1695,INV007226,72466.95,2025-10-28,2025-11-27,2025-11-27,Paid,0,12,3,1,2,7,7,0,1,SMB,4856546,0.0,310,0.25,75.0,0.0,0.0,Current,Medium,82.9,0.467,97.13,15.5,72.67,52661.73,52661.73
CUST0080,INV007227,22056.29,2026-07-01,2026-07-31,,Overdue,34,11,3,2,2,4,75,1,0,SMB,1147353,34.0,64,0.2727272727272727,72.73,22056.29,22056.29,Moderate,Small,81.16,0.05,22.95,30.35,58.11,12816.91,17174.66
CUST1055,INV007228,9619.93,2025-01-26,2025-03-12,,Overdue,540,7,2,17,1,7,47,0,0,Enterprise,4073278,540.0,585,0.2857142857142857,71.43,9619.93,9619.93,Critical,Small,73.52,0.127,81.47,62.57,47.78,4596.4,29416.96
CUST0985,INV007229,18488.7,2026-06-19,2026-08-03,2026-08-05,Paid,0,7,2,0,0,5,15,1,1,Mid-Market,4422352,2.0,76,0.2857142857142857,71.43,0.0,0.0,Current,Small,85.72,0.238,88.45,8.57,68.9,12738.71,12738.71
CUST1136,INV007230,23951.89,2026-04-19,2026-05-19,,Overdue,107,12,6,28,0,7,62,0,1,SMB,2441098,107.0,137,0.5,50.0,23951.89,23951.89,Critical,Small,58.2,0.1,48.82,59.58,38.65,9257.41,19162.84
CUST0558,INV007231,34223.32,2026-01-22,2026-03-08,,Overdue,179,12,5,25,0,1,78,0,0,SMB,1280746,179.0,224,0.4166666666666667,58.33,34223.32,34223.32,Critical,Small,64.16,0.012,25.62,62.5,39.61,13555.86,37820.85
CUST0865,INV007232,98781.03,2025-10-12,2025-11-11,,Overdue,296,1,0,21,1,3,23,0,0,SMB,2642316,296.0,326,0.0,100.0,98781.03,98781.03,Critical,Medium,85.4,0.111,52.85,54.0,63.32,62548.15,247690.67
CUST0717,INV007233,13682.89,2026-03-26,2026-04-25,2026-04-26,Paid,0,24,8,0,2,7,36,0,1,Mid-Market,4076390,1.0,161,0.3333333333333333,66.67,0.0,0.0,Current,Small,79.34,0.159,81.53,18.0,61.88,8466.97,8466.97
CUST1588,INV007234,38665.76,2025-11-16,2025-12-16,2026-01-07,Paid,0,19,3,15,0,0,17,1,1,SMB,2348354,22.0,291,0.15789473684210525,84.21,0.0,0.0,Current,Small,83.1,0.0,46.97,4.74,71.24,27545.49,27545.49
CUST1674,INV007235,6048.53,2025-06-05,2025-07-05,,Overdue,425,21,6,0,1,1,22,0,0,Mid-Market,538051,425.0,455,0.2857142857142857,71.43,6048.53,6048.53,Critical,Small,83.72,0.042,10.76,62.57,46.08,2787.16,14632.59
CUST0472,INV007236,14565.33,2026-04-16,2026-05-16,2026-06-07,Paid,0,4,0,26,1,1,24,0,1,Enterprise,3870887,22.0,140,0.0,100.0,0.0,0.0,Current,Small,82.4,0.038,77.42,4.0,79.36,11559.05,11559.05
CUST0074,INV007237,32103.39,2026-02-24,2026-04-10,2026-04-24,Paid,0,26,8,15,1,7,27,0,1,Mid-Market,2879455,14.0,191,0.3076923076923077,69.23,0.0,0.0,Current,Small,73.62,0.2,57.59,13.23,65.52,21034.14,21034.14
CUST1577,INV007238,43969.98,2025-04-23,2025-05-23,,Overdue,468,19,1,17,0,7,17,0,0,SMB,2484138,468.0,498,0.05263157894736842,94.74,43969.98,43969.98,Critical,Small,87.17,0.28,49.68,51.58,65.18,28659.63,162786.7
CUST1503,INV007239,10370.99,2026-02-26,2026-03-13,2026-03-15,Paid,0,26,6,8,1,3,23,0,1,SMB,2008691,2.0,189,0.23076923076923078,76.92,0.0,0.0,Current,Small,81.66,0.111,40.17,10.92,68.01,7053.31,7053.31
CUST0589,INV007240,14174.62,2026-08-21,2026-10-20,2026-11-04,Paid,0,21,2,13,3,1,71,1,1,SMB,2487245,15.0,13,0.09523809523809523,90.48,0.0,0.0,Current,Small,81.44,0.014,49.75,14.86,70.8,10035.63,10035.63
CUST1411,INV007241,94897.88,2025-10-12,2025-11-11,,Overdue,296,19,8,12,2,0,1,1,0,SMB,4899433,296.0,326,0.42105263157894735,57.89,94897.88,94897.88,Critical,Medium,67.74,0.0,97.99,70.63,36.33,34476.4,136526.54
CUST1723,INV007242,70397.19,2026-07-26,2026-09-09,2026-09-25,Paid,0,25,2,14,0,6,50,0,1,SMB,4159404,16.0,39,0.08,92.0,0.0,0.0,Current,Medium,87.6,0.105,83.19,2.4,77.66,54670.46,54670.46
CUST1906,INV007243,27131.68,2025-02-23,2025-04-24,2025-05-07,Paid,0,11,1,18,1,0,63,0,1,SMB,2643157,13.0,557,0.09090909090909091,90.91,0.0,0.0,Current,Small,82.66,0.0,52.86,6.73,73.55,19955.35,19955.35
CUST0564,INV007244,5000.0,2025-11-21,2025-12-21,,Overdue,256,29,7,0,2,4,50,0,0,SMB,1522178,256.0,286,0.2413793103448276,75.86,5000.0,5000.0,Critical,Small,83.93,0.073,30.44,65.24,47.76,2388.0,8501.28
CUST1954,INV007245,271341.25,2026-04-03,2026-05-18,,Overdue,108,9,3,14,1,3,37,0,0,Mid-Market,2476105,108.0,153,0.3333333333333333,66.67,271341.25,271341.25,Critical,Large,72.94,0.073,49.52,59.0,45.81,124301.43,258546.97
CUST1457,INV007246,21591.79,2025-09-22,2025-11-21,,Overdue,286,13,4,25,1,2,15,0,0,Mid-Market,2064017,286.0,346,0.3076923076923077,69.23,21591.79,21591.79,Critical,Small,67.62,0.111,41.28,63.23,46.24,9984.04,38538.39
