customer_id,total_invoices,total_invoice_value,average_invoice_value,average_days_overdue,maximum_days_overdue,total_previous_payments,total_previous_late_payments,average_payment_delay,total_payment_failures,total_communications,average_last_contact_days,payment_reliability_score,payment_behavior_score,customer_value_score,customer_lifetime_value,recovery_rate,late_payment_rate,payment_failure_rate,communication_per_invoice,cluster,customer_segment,recommended_strategy,customer_priority_score
CUST1435,3,314042.34,104680.78000000001,39.333333333333336,90,35,9,11.666666666666666,1,10,35.333333333333336,51.26,67.96333333333332,31.28,1564101.0,1.0,0.2571428571428571,0.3333333333333333,3.3333333333333335,1,High-Risk Customer,Frequent follow-up and payment assistance,2739709.1
CUST0384,7,115948.7,16564.1,77.0,306,128,30,12.571428571428571,5,35,49.42857142857143,75.72714285714287,78.89285714285714,25.04,1251838.0,0.5714285714285714,0.234375,0.7142857142857143,5.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2735070.43
CUST0794,5,139466.79,27893.358,131.4,422,58,13,10.4,5,14,57.4,81.622,82.56800000000001,19.3,965113.0,0.6,0.22413793103448276,1.0,2.8,2,High-Risk Customer,Frequent follow-up and payment assistance,2733832.33
CUST0875,5,87726.53,17545.306,113.4,321,112,26,15.8,8,19,36.8,77.594,76.116,20.68,1034156.0,0.8,0.23214285714285715,1.6,3.8,2,High-Risk Customer,Frequent follow-up and payment assistance,2719202.4
CUST0405,6,334636.01,55772.668333333335,153.33333333333334,566,78,14,12.166666666666666,4,33,46.833333333333336,70.36833333333333,76.55,18.13,906626.0,0.5,0.1794871794871795,0.6666666666666666,5.5,2,High-Risk Customer,Frequent follow-up and payment assistance,2709029.48
CUST0463,5,198294.64,39658.928,73.4,367,81,18,15.0,3,27,53.4,80.34200000000001,79.97200000000001,25.54,1277146.0,0.8,0.2222222222222222,0.6,5.4,2,High-Risk Customer,Frequent follow-up and payment assistance,2706698.09
CUST1621,5,65301.51,13060.302,119.4,288,86,19,20.6,3,26,55.6,78.522,75.702,20.02,1000922.0,0.6,0.22093023255813954,0.6,5.2,2,High-Risk Customer,Frequent follow-up and payment assistance,2681190.71
CUST1660,4,123433.74,30858.435,111.75,397,60,18,17.75,4,24,49.0,76.9025,75.8,19.42,970759.0,0.75,0.3,1.0,6.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2672256.84
CUST1169,4,163167.81,40791.9525,149.25,349,78,27,11.25,5,17,27.0,65.505,73.5,15.86,793088.0,0.5,0.34615384615384615,1.25,4.25,3,High-Risk Customer,Frequent follow-up and payment assistance,2661039.02
CUST0356,7,264030.41000000003,37718.630000000005,286.2857142857143,572,105,30,6.571428571428571,4,21,67.85714285714286,68.71714285714286,79.27428571428571,10.72,535757.0,0.42857142857142855,0.2857142857142857,0.5714285714285714,3.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2660853.54
CUST0880,4,132401.6,33100.4,70.75,283,96,23,11.5,2,17,22.5,74.5,79.35,25.08,1253920.0,0.75,0.23958333333333334,0.5,4.25,1,High-Risk Customer,Frequent follow-up and payment assistance,2654032.7
CUST0849,11,298739.81,27158.164545454547,235.1818181818182,519,169,37,13.545454545454545,7,17,58.81818181818182,78.12272727272727,79.66272727272727,12.97,648506.0,0.36363636363636365,0.21893491124260356,0.6363636363636364,1.5454545454545454,2,High-Risk Customer,Frequent follow-up and payment assistance,2649567.37
CUST1282,3,286297.27999999997,95432.42666666665,0.0,0,60,16,2.3333333333333335,0,11,35.333333333333336,70.16000000000001,83.68,41.52,2076110.0,0.6666666666666666,0.26666666666666666,0.0,3.6666666666666665,1,Occasional Late Payer,Personalized payment reminder,2629739.33
CUST1917,6,208076.8,34679.46666666667,236.5,442,110,26,19.5,6,25,50.0,70.12833333333333,71.36333333333333,12.64,631904.0,0.3333333333333333,0.23636363636363636,1.0,4.166666666666667,2,High-Risk Customer,Frequent follow-up and payment assistance,2628950.42
CUST0062,5,159525.63,31905.126,181.6,512,82,23,14.6,4,22,58.2,73.49199999999999,76.386,14.580000000000002,728841.0,0.4,0.2804878048780488,0.8,4.4,2,High-Risk Customer,Frequent follow-up and payment assistance,2628093.99
CUST0395,4,57006.869999999995,14251.717499999999,299.25,562,23,8,16.25,4,16,40.5,69.94,73.22,9.75,487625.0,0.25,0.34782608695652173,1.0,4.0,3,High-Risk Customer,Frequent follow-up and payment assistance,2624005.53
CUST0416,8,211405.83000000002,26425.728750000002,190.25,520,139,32,14.125,7,20,47.625,76.6,78.07375,14.68,734029.0,0.375,0.2302158273381295,0.875,2.5,2,High-Risk Customer,Frequent follow-up and payment assistance,2620998.41
CUST1542,3,130813.12,43604.37333333333,95.0,285,21,7,10.333333333333334,1,14,42.0,66.03333333333335,76.15333333333332,20.1,1005205.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,4.666666666666667,2,High-Risk Customer,Frequent follow-up and payment assistance,2613533.0
CUST1779,4,59679.8,14919.95,185.25,523,33,7,21.25,5,12,33.25,65.1775,67.3375,15.11,755356.0,0.5,0.21212121212121213,1.25,3.0,3,High-Risk Customer,Frequent follow-up and payment assistance,2611700.59
CUST1576,2,33952.14,16976.07,226.0,452,28,7,7.0,1,14,51.0,86.0,87.8,12.77,638574.0,0.5,0.25,0.5,7.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2602189.05
CUST1957,3,40291.36,13430.453333333333,0.0,0,47,12,3.0,5,5,29.0,79.33,84.53,41.33,2066328.0,1.0,0.2553191489361702,1.6666666666666667,1.6666666666666667,1,High-Risk Customer,Frequent follow-up and payment assistance,2593901.11
CUST0623,9,518508.61,57612.067777777775,100.88888888888889,387,88,21,10.666666666666666,3,18,50.22222222222222,68.88777777777779,77.37777777777778,20.7,1035132.0,0.6666666666666666,0.23863636363636365,0.3333333333333333,2.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2575701.18
CUST0330,8,437634.0,54704.25,0.0,0,128,26,6.875,9,33,26.25,76.38125,81.81625,42.69,2134504.0,1.0,0.203125,1.125,4.125,1,High-Risk Customer,Frequent follow-up and payment assistance,2568075.12
CUST1366,6,229396.32,38232.72,113.83333333333333,342,111,29,11.666666666666666,7,24,42.5,76.28666666666668,78.81166666666667,18.97,948332.0,0.5,0.26126126126126126,1.1666666666666667,4.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2557648.56
CUST1971,3,73475.19,24491.73,212.66666666666666,448,63,11,17.0,3,7,41.333333333333336,83.64666666666666,79.62333333333333,13.93,696275.0,0.6666666666666666,0.1746031746031746,1.0,2.3333333333333335,2,High-Risk Customer,Frequent follow-up and payment assistance,2557134.41
CUST1373,5,96745.8,19349.16,36.4,182,63,10,12.6,4,18,38.2,79.14,80.412,32.25,1612518.0,0.8,0.15873015873015872,0.8,3.6,1,High-Risk Customer,Frequent follow-up and payment assistance,2548597.5
CUST1712,4,101445.91,25361.4775,10.5,32,71,17,17.5,5,15,51.5,74.42,74.21,37.12,1856210.0,0.75,0.23943661971830985,1.25,3.75,1,High-Risk Customer,Frequent follow-up and payment assistance,2542223.39
CUST0918,4,55735.58,13933.895,185.0,369,90,18,13.25,3,11,51.25,78.39750000000001,79.7475,14.84,742137.0,0.25,0.2,0.75,2.75,2,High-Risk Customer,Frequent follow-up and payment assistance,2538108.54
CUST0991,6,336234.42,56039.07,76.5,406,56,13,17.166666666666668,2,19,61.0,79.01833333333333,78.54333333333334,23.22,1161009.0,0.8333333333333334,0.23214285714285715,0.3333333333333333,3.1666666666666665,2,High-Risk Customer,Frequent follow-up and payment assistance,2524883.59
CUST1999,1,32642.76,32642.76,0.0,0,12,3,8.0,0,2,7.0,75.0,82.7,40.36,2018067.0,1.0,0.25,0.0,2.0,1,Reliable Customer,Automated reminder and self-service payment,2522583.75
CUST1379,7,217001.21999999997,31000.17428571428,219.71428571428572,572,122,27,15.0,2,26,57.142857142857146,83.44142857142857,82.14999999999999,12.89,644557.0,0.42857142857142855,0.22131147540983606,0.2857142857142857,3.7142857142857144,2,High-Risk Customer,Frequent follow-up and payment assistance,2516806.4
CUST1494,3,65676.47,21892.156666666666,26.333333333333332,79,57,17,9.333333333333334,2,16,53.333333333333336,67.02,76.57666666666667,30.66,1532795.0,1.0,0.2982456140350877,0.6666666666666666,5.333333333333333,1,High-Risk Customer,Frequent follow-up and payment assistance,2513963.07
CUST1534,3,128583.81,42861.27,10.666666666666666,32,77,19,6.333333333333333,1,7,68.0,75.77333333333333,83.42333333333333,36.41,1820394.0,1.0,0.24675324675324675,0.3333333333333333,2.3333333333333335,1,High-Risk Customer,Frequent follow-up and payment assistance,2511670.89
CUST0990,6,161221.28999999998,26870.214999999997,129.16666666666666,405,109,31,14.166666666666666,4,29,59.5,71.66666666666667,76.00166666666667,17.04,851955.0,0.5,0.28440366972477066,0.6666666666666666,4.833333333333333,2,High-Risk Customer,Frequent follow-up and payment assistance,2507665.71
CUST1731,3,143405.18,47801.72666666666,150.33333333333334,298,39,12,11.333333333333334,3,17,57.0,76.39,79.39333333333333,15.270000000000001,763340.0,0.3333333333333333,0.3076923076923077,1.0,5.666666666666667,2,High-Risk Customer,Frequent follow-up and payment assistance,2498861.99
CUST0168,2,39023.25,19511.625,68.5,137,28,5,12.0,4,8,15.5,80.485,79.03999999999999,25.12,1256123.0,0.5,0.17857142857142858,2.0,4.0,1,High-Risk Customer,Frequent follow-up and payment assistance,2494525.69
CUST0621,5,247693.79,49538.758,0.0,0,52,8,12.4,1,20,53.4,82.048,83.186,43.15,2157359.0,1.0,0.15384615384615385,0.2,4.0,1,Reliable Customer,Automated reminder and self-service payment,2489260.38
CUST1682,8,337832.08,42229.01,111.625,455,115,20,14.125,5,32,52.0,84.0275,82.29124999999999,19.95,997272.0,0.625,0.17391304347826086,0.625,4.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2477516.33
CUST0465,2,94321.09,47160.545,47.0,94,42,9,8.5,0,4,64.5,77.295,83.545,27.67,1383572.0,1.0,0.21428571428571427,0.0,2.0,1,Occasional Late Payer,Personalized payment reminder,2469676.02
CUST1772,5,142572.12,28514.424,70.8,301,115,25,12.6,7,13,58.6,79.09400000000001,79.19000000000001,23.71,1185270.0,0.6,0.21739130434782608,1.4,2.6,2,High-Risk Customer,Frequent follow-up and payment assistance,2464537.06
CUST1568,4,161183.81,40295.9525,103.75,237,49,12,17.25,3,18,48.0,82.3925,79.3475,19.35,967472.0,0.25,0.24489795918367346,0.75,4.5,2,High-Risk Customer,Frequent follow-up and payment assistance,2453972.98
CUST0846,4,65807.62,16451.905,137.5,505,61,19,17.0,3,9,42.5,70.08,73.3425,15.69,784275.0,0.75,0.3114754098360656,0.75,2.25,3,High-Risk Customer,Frequent follow-up and payment assistance,2442823.77
CUST0403,5,320930.30000000005,64186.06000000001,20.6,103,60,14,2.6,3,12,27.2,85.166,89.824,32.4,1620057.0,1.0,0.23333333333333334,0.6,2.4,1,High-Risk Customer,Frequent follow-up and payment assistance,2409672.78
CUST0325,10,460911.57,46091.157,79.6,510,161,38,11.5,13,49,58.5,76.99600000000001,78.998,21.69,1084586.0,0.9,0.2360248447204969,1.3,4.9,2,High-Risk Customer,Frequent follow-up and payment assistance,2407673.14
CUST1545,7,285955.02,40850.717142857146,100.71428571428571,404,96,21,10.714285714285714,7,23,39.42857142857143,79.28999999999999,81.21714285714286,19.68,984048.0,0.7142857142857143,0.21875,1.0,3.2857142857142856,2,High-Risk Customer,Frequent follow-up and payment assistance,2407183.49
CUST0683,4,98099.67,24524.9175,236.25,363,22,10,16.75,4,9,45.75,71.795,73.845,9.84,491904.0,0.25,0.45454545454545453,1.0,2.25,3,High-Risk Customer,Frequent follow-up and payment assistance,2405857.75
CUST0280,4,105963.86,26490.965,27.0,108,79,23,16.0,1,14,51.5,70.3075,75.055,29.34,1466828.0,0.75,0.2911392405063291,0.25,3.5,1,Occasional Late Payer,Personalized payment reminder,2405226.57
CUST0970,7,228319.46000000002,32617.065714285716,189.14285714285714,492,126,28,9.428571428571429,7,24,30.857142857142858,74.15285714285713,79.42,13.58,678889.0,0.42857142857142855,0.2222222222222222,1.0,3.4285714285714284,2,High-Risk Customer,Frequent follow-up and payment assistance,2399172.17
CUST0718,5,166353.09,33270.618,31.6,158,97,25,15.0,3,15,60.4,75.65,77.624,28.93,1446436.0,1.0,0.25773195876288657,0.6,3.0,1,High-Risk Customer,Frequent follow-up and payment assistance,2394105.08
CUST1163,3,59810.71,19936.903333333332,0.0,0,66,15,6.666666666666667,4,9,35.0,76.83,81.74666666666667,38.96,1947883.0,1.0,0.22727272727272727,1.3333333333333333,3.0,1,High-Risk Customer,Frequent follow-up and payment assistance,2390583.68
CUST0014,7,125965.72,17995.102857142858,203.85714285714286,545,91,25,12.857142857142858,6,30,37.42857142857143,68.02857142857142,74.58714285714287,12.320000000000002,616088.0,0.7142857142857143,0.27472527472527475,0.8571428571428571,4.285714285714286,2,High-Risk Customer,Frequent follow-up and payment assistance,2386320.63
CUST1591,6,412696.35,68782.72499999999,195.5,558,121,25,13.833333333333334,4,22,58.333333333333336,78.77,79.75166666666667,13.38,669003.0,0.5,0.2066115702479339,0.6666666666666666,3.6666666666666665,2,High-Risk Customer,Frequent follow-up and payment assistance,2385355.08
CUST0842,4,61079.32,15269.83,146.5,436,79,17,9.5,3,12,23.75,79.1425,82.3725,15.9,794748.0,0.5,0.21518987341772153,0.75,3.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2380622.36
CUST0585,6,164864.0,27477.333333333332,86.0,338,91,25,14.666666666666666,7,25,42.166666666666664,66.41333333333334,72.07333333333334,20.07,1003692.0,0.8333333333333334,0.27472527472527475,1.1666666666666667,4.166666666666667,2,High-Risk Customer,Frequent follow-up and payment assistance,2379742.7
CUST1793,3,80027.12,26675.706666666665,131.66666666666666,395,47,12,11.333333333333334,3,11,39.333333333333336,74.47666666666667,78.44,16.36,818223.0,0.6666666666666666,0.2553191489361702,1.0,3.6666666666666665,2,High-Risk Customer,Frequent follow-up and payment assistance,2379520.15
CUST1659,6,92514.64,15419.106666666667,20.0,120,98,23,16.0,3,20,54.5,67.35666666666667,73.08,31.95,1597419.0,1.0,0.23469387755102042,0.5,3.3333333333333335,1,High-Risk Customer,Frequent follow-up and payment assistance,2366788.15
CUST0180,5,146717.62,29343.523999999998,105.2,526,73,21,7.6,5,14,52.6,73.058,79.97200000000001,17.91,895474.0,0.8,0.2876712328767123,1.0,2.8,2,High-Risk Customer,Frequent follow-up and payment assistance,2366112.18
CUST0883,2,230416.37,115208.185,153.0,306,24,4,16.0,0,6,59.5,67.37,74.085,15.96,797852.0,0.5,0.16666666666666666,0.0,3.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2354993.15
CUST1777,4,213965.2,53491.3,110.0,271,67,16,13.0,2,8,55.5,73.89250000000001,78.15,18.02,901161.0,0.5,0.23880597014925373,0.5,2.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2344363.62
CUST1789,4,187392.99,46848.2475,261.75,563,85,22,11.25,4,11,56.5,74.07,78.285,10.29,514310.0,0.25,0.25882352941176473,1.0,2.75,2,High-Risk Customer,Frequent follow-up and payment assistance,2342061.85
CUST1701,5,273256.4,54651.280000000006,180.0,360,82,17,21.0,10,17,36.2,75.798,71.30199999999999,13.830000000000002,691593.0,0.4,0.2073170731707317,2.0,3.4,2,High-Risk Customer,Frequent follow-up and payment assistance,2337921.7
CUST1380,6,339051.86000000004,56508.64333333334,84.0,294,84,18,12.0,2,16,39.0,82.00166666666667,83.13333333333334,20.8,1040121.0,0.8333333333333334,0.21428571428571427,0.3333333333333333,2.6666666666666665,2,High-Risk Customer,Frequent follow-up and payment assistance,2323927.49
CUST1395,3,76811.26000000001,25603.753333333338,76.66666666666667,179,56,12,21.0,2,17,51.0,84.92,78.52666666666666,21.429999999999996,1071436.0,0.0,0.21428571428571427,0.6666666666666666,5.666666666666667,2,High-Risk Customer,Frequent follow-up and payment assistance,2298485.32
CUST1791,4,61590.53,15397.6325,183.75,459,81,27,10.25,2,11,61.75,68.2925,76.995,12.14,607242.0,0.25,0.3333333333333333,0.5,2.75,3,High-Risk Customer,Frequent follow-up and payment assistance,2297398.9
CUST0850,10,446526.43,44652.643,191.1,459,123,36,17.8,15,38,54.1,71.929,72.28399999999999,12.13,606718.0,0.5,0.2926829268292683,1.5,3.8,2,High-Risk Customer,Frequent follow-up and payment assistance,2283079.83
CUST0913,8,327486.9,40935.8625,164.125,482,102,31,12.625,8,25,38.375,71.58125,76.215,13.24,662181.0,0.375,0.30392156862745096,1.0,3.125,2,High-Risk Customer,Frequent follow-up and payment assistance,2280540.0
CUST0018,3,152985.56999999998,50995.189999999995,122.0,366,50,10,4.666666666666667,1,8,37.333333333333336,79.11666666666666,86.09333333333332,17.1,855113.0,0.6666666666666666,0.2,0.3333333333333333,2.6666666666666665,2,High-Risk Customer,Frequent follow-up and payment assistance,2278021.03
CUST0489,3,329731.56,109910.52,26.333333333333332,79,40,12,3.6666666666666665,0,13,70.0,64.39333333333333,79.99666666666667,27.72,1386092.0,0.6666666666666666,0.3,0.0,4.333333333333333,1,Occasional Late Payer,Personalized payment reminder,2276425.09
CUST0687,6,303419.05,50569.84166666667,115.5,405,95,21,11.5,6,19,39.333333333333336,80.91833333333334,81.55666666666667,17.29,864422.0,0.6666666666666666,0.22105263157894736,1.0,3.1666666666666665,2,High-Risk Customer,Frequent follow-up and payment assistance,2274612.75
CUST0247,6,303682.92,50613.82,230.5,487,102,22,17.5,3,19,41.833333333333336,73.745,75.375,11.31,565693.0,0.3333333333333333,0.21568627450980393,0.5,3.1666666666666665,2,High-Risk Customer,Frequent follow-up and payment assistance,2272865.74
CUST1508,5,298878.05,59775.61,65.8,222,51,17,9.4,4,20,61.8,68.63199999999999,77.076,20.47,1023737.0,0.8,0.3333333333333333,0.8,4.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2263141.26
CUST0434,9,487685.01,54187.223333333335,155.11111111111111,401,155,35,14.0,10,19,60.888888888888886,79.61888888888889,79.19,14.46,723218.0,0.4444444444444444,0.22580645161290322,1.1111111111111112,2.111111111111111,2,High-Risk Customer,Frequent follow-up and payment assistance,2261624.52
CUST0575,7,198961.22,28423.03142857143,151.85714285714286,550,140,43,7.428571428571429,3,24,58.142857142857146,70.31857142857143,79.84714285714286,13.709999999999999,685719.0,0.5714285714285714,0.30714285714285716,0.42857142857142855,3.4285714285714284,2,High-Risk Customer,Frequent follow-up and payment assistance,2257477.91
CUST0639,12,375256.75,31271.395833333332,116.0,291,168,51,12.25,13,58,54.333333333333336,72.29416666666667,76.63166666666667,16.03,801518.0,0.5,0.30357142857142855,1.0833333333333333,4.833333333333333,2,High-Risk Customer,Frequent follow-up and payment assistance,2256845.68
CUST0289,5,128363.58,25672.716,298.2,502,116,23,17.4,3,23,43.6,80.24600000000001,78.482,9.45,472381.0,0.4,0.19827586206896552,0.6,4.6,2,High-Risk Customer,Frequent follow-up and payment assistance,2253982.23
CUST0205,3,153016.01,51005.33666666667,0.0,0,31,8,12.0,3,17,54.666666666666664,61.90333333333333,71.75333333333333,35.81,1790534.0,1.0,0.25806451612903225,1.0,5.666666666666667,1,High-Risk Customer,Frequent follow-up and payment assistance,2252607.29
CUST1211,6,99802.26,16633.71,102.5,400,60,11,2.6666666666666665,5,18,37.166666666666664,78.97,86.21833333333332,18.79,939493.0,0.6666666666666666,0.18333333333333332,0.8333333333333334,3.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2251260.1
CUST0109,5,125241.93,25048.386,71.4,357,80,25,8.6,1,11,32.8,64.97200000000001,76.926,20.0,1000162.0,0.8,0.3125,0.2,2.2,2,High-Risk Customer,Frequent follow-up and payment assistance,2249989.44
CUST0349,4,87112.14,21778.035,131.5,305,61,13,15.5,3,9,44.75,78.5025,78.4525,16.0,799971.0,0.25,0.21311475409836064,0.75,2.25,2,High-Risk Customer,Frequent follow-up and payment assistance,2246607.08
CUST1405,7,292445.54,41777.934285714284,122.42857142857143,448,91,27,11.285714285714286,2,31,44.714285714285715,78.87857142857142,82.0957142857143,15.53,776448.0,0.7142857142857143,0.2967032967032967,0.2857142857142857,4.428571428571429,2,High-Risk Customer,Frequent follow-up and payment assistance,2239461.31
CUST0651,5,39564.16,7912.832,3.6,18,74,18,10.4,2,13,26.4,74.24600000000001,80.08399999999999,34.69,1734532.0,1.0,0.24324324324324326,0.4,2.6,1,High-Risk Customer,Frequent follow-up and payment assistance,2234077.22
CUST0254,5,89969.73,17993.946,256.4,524,99,21,10.6,7,22,43.4,83.03,82.356,10.32,515982.0,0.6,0.21212121212121213,1.4,4.4,2,High-Risk Customer,Frequent follow-up and payment assistance,2229042.24
CUST1666,2,104344.41,52172.205,20.5,41,27,7,18.5,1,7,46.0,73.9,74.85,29.38,1468826.0,0.5,0.25925925925925924,0.5,3.5,1,High-Risk Customer,Frequent follow-up and payment assistance,2228807.45
CUST0627,5,112655.99,22531.198,233.8,447,101,30,13.2,1,12,23.8,68.408,75.884,10.28,513937.0,0.4,0.297029702970297,0.2,2.4,2,High-Risk Customer,Frequent follow-up and payment assistance,2225082.61
CUST0543,5,224989.37,44997.873999999996,176.4,573,82,21,9.0,2,25,42.0,76.28999999999999,81.944,12.809999999999999,640381.0,0.6,0.25609756097560976,0.4,5.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2223309.12
CUST0887,7,168826.96,24118.13714285714,107.71428571428571,391,124,29,10.0,4,28,58.142857142857146,77.96428571428571,81.83857142857143,17.25,862283.0,0.7142857142857143,0.23387096774193547,0.5714285714285714,4.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2209967.75
CUST0252,1,5000.0,5000.0,0.0,0,24,4,6.0,1,6,43.0,83.33,86.06,37.8,1890083.0,1.0,0.16666666666666666,1.0,6.0,1,High-Risk Customer,Frequent follow-up and payment assistance,2205096.83
CUST0056,6,155267.77000000002,25877.96166666667,150.16666666666666,523,78,15,9.333333333333334,3,12,36.0,80.25833333333334,83.53,14.770000000000001,738725.0,0.6666666666666666,0.19230769230769232,0.5,2.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2203436.73
CUST0176,7,180417.51,25773.93,91.28571428571429,580,104,28,16.285714285714285,4,21,50.57142857142857,72.52428571428571,75.34857142857143,18.12,906047.0,0.8571428571428571,0.2692307692307692,0.5714285714285714,3.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2199752.68
CUST1382,3,45285.7,15095.233333333332,0.0,0,38,9,6.333333333333333,2,2,29.666666666666668,78.05333333333333,83.89666666666666,35.5,1775049.0,1.0,0.23684210526315788,0.6666666666666666,0.6666666666666666,1,High-Risk Customer,Frequent follow-up and payment assistance,2195455.34
CUST1047,5,403178.31999999995,80635.66399999999,73.0,249,33,10,11.6,2,21,48.4,64.224,74.354,19.4,970114.0,0.6,0.30303030303030304,0.4,4.2,2,High-Risk Customer,Frequent follow-up and payment assistance,2186872.14
CUST0170,2,12571.33,6285.665,0.0,0,22,4,5.0,2,8,27.0,74.12,82.06,36.71,1835559.0,1.0,0.18181818181818182,1.0,4.0,1,High-Risk Customer,Frequent follow-up and payment assistance,2169297.0
CUST0250,2,66966.3,33483.15,306.0,307,37,5,10.0,2,5,63.5,85.86500000000001,84.93,9.3,464994.0,0.0,0.13513513513513514,1.0,2.5,2,High-Risk Customer,Frequent follow-up and payment assistance,2142993.97
CUST1992,5,79730.2,15946.039999999999,50.6,253,73,19,5.2,1,19,29.2,69.036,80.998,22.49,1124477.0,0.8,0.2602739726027397,0.2,3.8,1,Occasional Late Payer,Personalized payment reminder,2134226.54
CUST1938,11,1082691.59,98426.5081818182,258.54545454545456,527,151,40,16.181818181818183,8,43,46.0,77.30727272727273,77.49181818181818,9.41,470539.0,0.36363636363636365,0.26490066225165565,0.7272727272727273,3.909090909090909,2,High-Risk Customer,Frequent follow-up and payment assistance,2134009.1
CUST1784,1,8916.02,8916.02,336.0,336,10,3,20.0,0,4,76.0,70.0,73.0,7.5,374934.0,0.0,0.3,0.0,4.0,3,High-Risk Customer,Frequent follow-up and payment assistance,2125125.91
CUST1734,4,444554.44,111138.61,87.0,348,77,22,6.0,0,12,43.25,71.2675,82.0375,17.63,881257.0,0.75,0.2857142857142857,0.0,3.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2118793.62
CUST1840,4,124852.62,31213.155,42.75,171,49,12,7.0,3,15,55.25,66.675,77.63499999999999,23.83,1191452.0,0.75,0.24489795918367346,0.75,3.75,1,High-Risk Customer,Frequent follow-up and payment assistance,2117319.62
CUST1497,4,82585.54000000001,20646.385000000002,191.75,392,74,14,17.75,4,15,23.25,84.7125,79.705,12.18,608981.0,0.25,0.1891891891891892,1.0,3.75,2,High-Risk Customer,Frequent follow-up and payment assistance,2112834.89
CUST0760,1,11034.56,11034.56,0.0,0,2,1,11.0,0,7,77.0,50.0,68.4,28.17,1408311.0,1.0,0.5,0.0,7.0,3,High-Risk Customer,Frequent follow-up and payment assistance,2112466.5
CUST0016,8,252518.3,31564.7875,149.875,453,101,19,12.375,5,37,56.375,81.46124999999999,82.055,14.16,708003.0,0.5,0.18811881188118812,0.625,4.625,2,High-Risk Customer,Frequent follow-up and payment assistance,2101927.72
CUST1329,2,18334.45,9167.225,253.0,506,33,8,12.5,1,6,49.0,69.285,76.14,9.57,478745.0,0.5,0.24242424242424243,0.5,3.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2099659.51
CUST0536,6,281810.9,46968.48333333334,104.5,418,85,19,18.666666666666668,3,26,36.833333333333336,75.11333333333333,75.35666666666667,16.76,838140.0,0.6666666666666666,0.2235294117647059,0.5,4.333333333333333,2,High-Risk Customer,Frequent follow-up and payment assistance,2097124.88
CUST1309,4,155861.15,38965.2875,334.25,496,49,11,21.75,2,23,40.25,71.49,71.6925,7.88,394126.0,0.5,0.22448979591836735,0.5,5.75,3,High-Risk Customer,Frequent follow-up and payment assistance,2095704.68
CUST1872,4,54894.5,13723.625,110.5,206,65,14,10.5,4,10,18.0,80.4175,81.91,16.35,817442.0,0.25,0.2153846153846154,1.0,2.5,2,High-Risk Customer,Frequent follow-up and payment assistance,2091331.04
CUST0123,10,317652.4,31765.24,25.8,107,158,41,12.2,8,39,47.7,78.471,80.315,26.130000000000003,1306715.0,1.0,0.25949367088607594,0.8,3.9,1,High-Risk Customer,Frequent follow-up and payment assistance,2070415.48
CUST1048,5,393579.32,78715.864,146.8,579,84,24,12.2,3,22,46.8,67.126,75.042,13.039999999999997,651891.0,0.8,0.2857142857142857,0.6,4.4,2,High-Risk Customer,Frequent follow-up and payment assistance,2068543.27
CUST0956,5,117198.29000000001,23439.658000000003,258.4,509,93,20,8.2,8,20,34.8,79.624,81.692,9.46,473177.0,0.8,0.21505376344086022,1.6,4.0,2,High-Risk Customer,Frequent follow-up and payment assistance,2060568.81
CUST1752,7,220090.63999999998,31441.519999999997,75.42857142857143,271,106,28,7.857142857142857,6,34,63.857142857142854,73.77428571428571,80.45857142857143,18.43,921535.0,0.7142857142857143,0.2641509433962264,0.8571428571428571,4.857142857142857,2,High-Risk Customer,Frequent follow-up and payment assistance,2043671.53
CUST1266,2,23961.71,11980.855,81.5,163,55,17,13.0,1,11,17.0,69.245,75.82499999999999,17.17,858301.0,0.5,0.3090909090909091,0.5,5.5,1,High-Risk Customer,Frequent follow-up and payment assistance,2039323.18
CUST1438,5,192140.7,38428.14,186.8,495,72,17,15.0,2,27,30.2,83.94,82.17,11.5,575005.0,0.6,0.2361111111111111,0.4,5.4,2,High-Risk Customer,Frequent follow-up and payment assistance,2038488.56
CUST0877,2,50542.78,25271.39,75.5,151,31,8,6.0,1,5,57.5,74.58500000000001,82.695,18.27,913659.0,0.5,0.25806451612903225,0.5,2.5,1,High-Risk Customer,Frequent follow-up and payment assistance,2017270.65
