customer_id,invoice_id,invoice_amount,invoice_date,due_date,payment_date,payment_status,days_overdue,previous_payments,previous_late_payments,average_payment_delay,payment_failures,communication_count,last_contact_days,discount_used,recovered,customer_segment,customer_lifetime_value,payment_delay,invoice_age,late_payment_ratio,payment_reliability_score,overdue_revenue,recovery_opportunity,overdue_severity,invoice_value_category,payment_behavior_score,communication_effectiveness,customer_value_score,overdue_risk_score,recovery_potential_score,expected_recovery_baseline,recovery_priority_score,recovery_probability,recovery_probability_percent,expected_recovery,overdue_status,overdue_invoice,risk_level,urgency_score,recovery_value_score,priority_score,normalized_priority,priority_category,recommended_action,potential_loss
CUST1204,INV008714,13920.18,2026-03-20,2026-05-19,,Overdue,107,27,9,34,1,4,33,0,0,SMB,330833,107.0,167,0.3333333333333333,66.67,13920.18,True,Critical,Small,60.94,0.105,6.62,58.58,46.6,6486.8,13427.68,0.27508164208011426,27.51,3829.185972450765,91-180 Days,True,Critical,80,1.6393635728475249,6892.534750411377,2.107753165089675,Critical,Escalate to human recovery team,10090.994027549235
CUST0719,INV008715,5000.0,2025-04-23,2025-06-07,2025-07-05,Paid,0,6,0,22,1,2,5,0,1,SMB,717540,28.0,498,0.0,100.0,0.0,False,Current,Small,84.8,0.25,14.35,4.0,83.6,4180.0,4180.0,0.9888846153846153,98.89,4944.423076923076,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,55.57692307692378
CUST0856,INV008716,19970.96,2025-01-30,2025-03-31,2025-04-14,Paid,0,20,5,17,0,1,56,0,1,SMB,3566144,14.0,581,0.25,75.0,0.0,False,Current,Small,77.3,0.017,71.32,7.5,66.46,13272.7,13272.7,0.9925716272188128,99.26,19822.60826432182,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,148.35173567817765
CUST0149,INV008717,19151.21,2026-06-08,2026-07-08,2026-07-08,Paid,0,21,4,0,2,3,37,1,1,SMB,4277995,0.0,87,0.1904761904761904,80.95,0.0,False,Current,Small,86.48,0.073,85.56,13.71,68.09,13040.06,13040.06,0.9533119783455761,95.33,18257.07789281158,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,894.1321071884195
CUST0583,INV008718,35906.07,2025-02-15,2025-03-17,,Overdue,535,14,2,27,1,2,12,0,0,SMB,3819457,535.0,565,0.1428571428571428,85.71,35906.07,True,Critical,Small,74.66,0.133,76.39,58.29,55.83,20046.36,127294.39,0.061401139514354365,6.14,2204.673613482174,180+ Days,True,Critical,100,0.9438720495592934,4409.347226964348,1.3483886422275624,Critical,Escalate to human recovery team,33701.39638651782
CUST0121,INV008719,13054.08,2025-06-20,2025-08-04,2025-08-06,Paid,0,24,7,0,0,0,73,0,1,Mid-Market,1498763,2.0,440,0.2916666666666667,70.83,0.0,False,Current,Small,85.42,0.0,29.98,8.75,63.81,8329.81,8329.81,0.9959430046349138,99.59,13001.119657944535,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,52.960342055464935
CUST0765,INV008720,10187.98,2025-05-10,2025-06-09,2025-06-14,Paid,0,8,3,0,0,2,65,1,1,SMB,3705180,5.0,481,0.375,62.5,0.0,False,Current,Small,81.25,0.029,74.1,11.25,59.77,6089.36,6089.36,0.998671289270829,99.87,10174.443121665421,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,13.536878334578432
CUST0605,INV008721,21855.88,2025-12-19,2026-02-02,2026-02-10,Paid,0,7,0,15,0,1,37,1,1,SMB,1499087,8.0,258,0.0,100.0,0.0,False,Current,Small,91.0,0.026,29.98,0.0,80.52,17598.35,17598.35,0.9973076923076922,99.73,21797.037246153846,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,58.842753846154665
CUST0256,INV008722,5000.0,2025-07-22,2025-08-06,2025-08-26,Paid,0,5,0,18,0,7,82,1,1,Mid-Market,323146,20.0,408,0.0,100.0,0.0,False,Current,Small,89.2,0.078,6.46,0.0,81.56,4078.0,4078.0,0.994330808080808,99.43,4971.65404040404,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,28.345959595960267
CUST0766,INV008723,25423.35,2025-08-14,2025-09-13,2025-09-13,Paid,0,6,2,1,0,4,65,0,1,Mid-Market,4533120,0.0,385,0.3333333333333333,66.67,0.0,False,Current,Small,82.74,0.057,90.66,10.0,62.64,15925.19,15925.19,0.9982212521881899,99.82,25378.128271818616,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,45.22172818138279
CUST0864,INV008724,5000.0,2025-03-21,2025-04-20,2025-04-20,Paid,0,8,1,0,0,4,47,0,1,SMB,3280431,0.0,531,0.125,87.5,0.0,False,Current,Small,93.75,0.077,65.61,3.75,74.6,3730.0,3730.0,0.9982747010698552,99.83,4991.373505349276,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,8.626494650724453
CUST0800,INV008725,67563.19,2025-11-06,2025-12-06,2025-12-06,Paid,0,21,7,0,1,5,7,0,1,Enterprise,342575,0.0,301,0.3333333333333333,66.67,0.0,False,Current,Medium,81.34,0.385,6.85,14.0,67.8,45807.84,45807.84,0.9959366903015916,99.59,67288.65983481759,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,274.530165182412
CUST1333,INV008726,43663.59,2025-02-04,2025-03-06,2025-03-11,Paid,0,3,1,7,0,3,23,1,1,SMB,3620118,5.0,576,0.3333333333333333,66.67,0.0,False,Current,Small,79.14,0.111,72.4,10.0,63.72,27822.44,27822.44,0.9991099912741691,99.91,43624.72902389889,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,38.860976101103006
CUST0059,INV008727,8723.83,2026-07-18,2026-08-17,2026-08-26,Paid,0,9,2,9,1,1,17,0,1,SMB,256487,9.0,47,0.2222222222222222,77.78,0.0,False,Current,Small,81.49,0.053,5.13,10.67,67.33,5873.75,5873.75,0.974489046680755,97.45,8501.27678010497,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,222.55321989502954
CUST1022,INV008728,42665.16,2025-06-10,2025-07-25,2025-07-25,Paid,0,25,9,0,2,7,42,0,1,SMB,1149577,0.0,450,0.36,64.0,0.0,False,Current,Small,78.0,0.14,22.99,18.8,60.02,25607.63,25607.63,0.9890703767448207,98.91,42198.845875078056,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,466.31412492194795
CUST1093,INV008729,24624.92,2026-08-19,2026-09-18,,Overdue,0,10,0,32,0,5,62,0,1,Mid-Market,4720432,0.0,15,0.0,100.0,24624.92,False,Current,Small,80.8,0.074,94.41,0.0,81.48,20064.38,20064.38,0.8252171525214236,82.52,20320.906363467853,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,4304.013636532145
CUST1470,INV008730,8030.4,2026-03-11,2026-04-10,2026-04-14,Paid,0,1,0,5,1,2,54,0,1,Mid-Market,1912205,4.0,176,0.0,100.0,0.0,False,Current,Small,95.0,0.035,38.24,4.0,79.3,6368.11,6368.11,0.9993587365879811,99.94,8025.250398296123,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,5.149601703876215
CUST0388,INV008731,5000.0,2026-06-22,2026-07-22,2026-08-06,Paid,0,7,3,6,1,7,44,0,1,SMB,4458285,15.0,73,0.4285714285714285,57.14,0.0,False,Current,Small,72.97,0.135,89.17,16.86,57.51,2875.5,2875.5,0.9526465213317863,95.26,4763.232606658931,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,236.76739334106878
CUST1110,INV008732,30225.33,2025-08-13,2025-09-12,,Overdue,356,20,8,22,1,0,49,1,0,SMB,69477,356.0,386,0.4,60.0,30225.33,True,Critical,Small,64.8,0.0,1.39,66.0,38.9,11757.65,53614.88,0.06861564150161376,6.86,2073.9304075479713,180+ Days,True,Critical,100,0.8878978423131891,4147.860815095943,1.2684254890188418,Critical,Escalate to human recovery team,28151.39959245203
CUST0786,INV008733,9953.88,2026-03-22,2026-04-21,2026-04-21,Paid,0,6,3,3,1,2,31,1,1,Enterprise,2663987,0.0,165,0.5,50.0,0.0,False,Current,Small,71.2,0.059,53.28,19.0,52.03,5179.0,5179.0,0.9955179602779937,99.55,9909.266314451916,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,44.613685548083595
CUST1251,INV008734,65839.13,2025-11-13,2025-12-28,,Overdue,249,13,0,32,3,6,43,1,0,Mid-Market,773858,249.0,294,0.0,100.0,65839.13,True,Critical,Medium,74.8,0.12,15.48,62.0,60.7,39964.35,139475.58,0.04955182365531817,4.96,3262.4489593795684,180+ Days,True,Critical,100,1.3967302765548681,6524.897918759137,1.9953289665069547,Critical,Escalate to human recovery team,62576.68104062044
CUST0593,INV008735,22337.76,2026-02-18,2026-03-20,,Overdue,167,7,2,22,0,2,10,0,1,SMB,4563070,167.0,197,0.2857142857142857,71.43,22337.76,True,Critical,Small,72.52,0.154,91.26,58.57,49.72,11106.33,29653.9,0.41211150659127477,41.21,9205.647927474312,91-180 Days,True,High,80,3.941151979908112,16570.166269453763,5.067195402739001,High,Priority human follow-up,13132.112072525686
CUST1650,INV008736,10942.58,2025-04-05,2025-05-05,2025-05-09,Paid,0,8,0,9,1,0,49,1,1,Mid-Market,299265,4.0,516,0.0,100.0,0.0,False,Current,Small,92.6,0.0,5.99,4.0,78.6,8600.87,8600.87,0.9962131104514775,99.62,10901.14165816413,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,41.43834183587023
CUST1208,INV008737,132964.67,2025-08-13,2025-09-12,,Overdue,356,27,8,26,1,3,12,0,0,SMB,2333785,356.0,386,0.2962962962962963,70.37,132964.67,True,Critical,Medium,67.59,0.188,46.68,62.89,48.42,64381.49,293579.59,0.031820329272081234,3.18,4230.979580953622,180+ Days,True,Critical,100,1.8113807614409974,8461.959161907243,2.587686802058568,Critical,Escalate to human recovery team,128733.6904190464
CUST1816,INV008738,39200.57,2026-07-07,2026-08-21,,Overdue,13,21,7,27,1,5,37,1,1,Enterprise,4121495,13.0,58,0.3333333333333333,66.67,39200.57,True,Mild,Small,65.13,0.116,82.43,19.42,60.52,23724.18,26808.32,0.6714623643083263,67.15,26321.707414434048,1-30 Days,True,Low,20,11.268935126375247,31586.048897320856,9.659087251178784,Low,Send payment reminder,12878.862585565952
CUST1346,INV008739,5000.0,2025-03-07,2025-04-06,2025-04-15,Paid,0,5,2,8,0,4,33,1,1,SMB,1899395,9.0,545,0.4,60.0,0.0,False,Current,Small,75.2,0.105,37.99,12.0,59.9,2995.0,2995.0,0.9998153164149781,99.98,4999.07658207489,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,0.9234179251097885
CUST0909,INV008740,13542.77,2026-02-01,2026-03-03,2026-03-06,Paid,0,12,3,2,1,6,44,0,1,SMB,2561910,3.0,214,0.25,75.0,0.0,False,Current,Small,84.3,0.118,51.24,11.5,67.08,9084.49,9084.49,0.9992727654049887,99.93,13532.921229143718,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,9.8487708562825
CUST1342,INV008741,5518.77,2025-07-29,2025-08-28,,Overdue,371,6,3,8,1,5,33,0,0,SMB,4241896,371.0,401,0.5,50.0,5518.77,True,Critical,Small,68.2,0.128,84.84,69.0,35.91,1981.79,9334.23,0.013819227267753767,1.38,76.26513686846147,180+ Days,True,Critical,100,0.032650878844718755,152.53027373692294,0.046644112635312505,Critical,Escalate to human recovery team,5442.5048631315385
CUST0566,INV008742,9899.13,2026-04-19,2026-05-19,,Overdue,107,23,9,17,1,4,45,0,0,Mid-Market,3920426,107.0,137,0.391304347826087,60.87,9899.13,True,Critical,Small,68.24,0.08,78.41,60.32,42.88,4244.75,8786.63,0.28365145291932037,28.37,2807.902607137232,91-180 Days,True,Critical,80,1.2021284114592736,5054.224692847018,1.5455936718762093,Critical,Escalate to human recovery team,7091.227392862767
CUST0399,INV008743,19058.48,2026-07-25,2026-08-24,,Overdue,10,15,4,7,0,5,47,1,1,Mid-Market,2643726,10.0,40,0.2666666666666666,73.33,19058.48,True,Mild,Small,82.46,0.094,52.87,12.17,65.62,12506.17,13756.79,0.766288181258142,76.63,14604.287976744674,1-30 Days,True,Low,20,6.252435344927123,17525.145572093606,5.35923029565182,Low,Send automated payment reminder,4454.192023255326
CUST1733,INV008744,31383.84,2026-05-05,2026-06-04,,Overdue,91,21,5,9,0,6,72,0,0,Mid-Market,3330931,91.0,121,0.238095238095238,76.19,31383.84,True,Critical,Small,82.7,0.076,66.62,45.06,55.03,17270.53,32986.71,0.30617137880991935,30.62,9608.8335651499,91-180 Days,True,High,80,4.113765128565821,17295.900417269822,5.289126593870343,High,Priority human follow-up,21775.0064348501
CUST0899,INV008745,28605.83,2025-06-29,2025-07-29,2025-07-29,Paid,0,21,5,7,0,5,76,1,1,SMB,2861139,0.0,431,0.238095238095238,76.19,0.0,False,Current,Small,83.9,0.061,57.22,7.14,68.01,19454.82,19454.82,0.9953224725008764,99.53,28472.025443539747,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,133.8045564602544
CUST1317,INV008746,64723.08,2026-06-08,2026-06-23,,Overdue,72,28,7,5,2,2,53,0,1,Mid-Market,4205479,72.0,87,0.25,75.0,64723.08,True,Severe,Medium,80.5,0.036,84.11,45.5,53.54,34652.74,59602.71,0.527035882965027,52.7,34111.38561601608,61-90 Days,True,High,60,14.603877534436155,54578.21698562573,16.69014575364132,High,Send urgent payment reminder,30611.694383983922
CUST0293,INV008747,41630.92,2026-04-04,2026-05-04,2026-05-26,Paid,0,4,2,15,1,5,27,1,1,Mid-Market,4950164,22.0,152,0.5,50.0,0.0,False,Current,Small,64.0,0.152,99.0,19.0,53.89,22434.9,22434.9,0.9972688412427311,99.73,41517.21934826884,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,113.70065173116018
CUST0485,INV008748,39134.0,2025-03-09,2025-04-08,2025-04-12,Paid,0,17,2,7,0,6,59,0,1,Mid-Market,3349973,4.0,543,0.1176470588235294,88.24,0.0,False,Current,Small,89.92,0.091,67.0,3.53,75.29,29463.99,29463.99,0.999302022841657,99.93,39106.68536188541,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,27.314638114592526
CUST1923,INV008749,26943.36,2025-11-25,2025-12-25,,Overdue,252,14,3,27,1,1,75,1,0,Mid-Market,1995537,252.0,282,0.2142857142857142,78.57,26943.36,True,Critical,Small,71.08,0.013,39.91,60.43,49.47,13328.88,46917.66,0.03257889840767071,3.26,877.7849882012988,180+ Days,True,Critical,100,0.3758001687049443,1755.5699764025976,0.5368573838642062,Critical,Escalate to human recovery team,26065.5750117987
CUST1471,INV008750,79761.71,2025-07-21,2025-08-20,,Overdue,379,7,2,12,1,4,50,0,0,Mid-Market,1515915,379.0,409,0.2857142857142857,71.43,79761.71,True,Critical,Medium,76.52,0.073,30.32,62.57,46.7,37248.72,178421.37,0.036091387401108614,3.61,2878.710775384879,180+ Days,True,Critical,100,1.2324430351209072,5757.421550769758,1.7606329073155822,Critical,Escalate to human recovery team,76882.99922461512
CUST0803,INV008751,16054.16,2026-04-20,2026-05-20,,Overdue,106,23,4,1,1,6,74,0,0,Mid-Market,3251078,106.0,136,0.1739130434782608,82.61,16054.16,True,Critical,Small,88.7,0.074,65.02,53.38,54.97,8824.97,18179.44,0.24383411446228867,24.38,3914.551887035896,91-180 Days,True,Critical,80,1.675910706295867,7046.193396664613,2.1547423366661147,Critical,Escalate to human recovery team,12139.608112964104
CUST1716,INV008752,16476.6,2026-06-02,2026-08-01,,Overdue,33,13,3,13,0,7,20,0,0,Enterprise,4990359,33.0,93,0.2307692307692307,76.92,16476.6,True,Moderate,Small,80.66,0.25,99.81,20.67,67.38,11101.93,14765.57,0.44485946715507246,44.49,7329.771496527266,31-60 Days,True,Medium,40,3.1380456512568586,10261.680095138172,3.1380456512568586,Medium,Send personalized payment reminder,9146.828503472732
CUST1916,INV008753,5000.0,2025-01-15,2025-02-14,,Overdue,566,22,5,19,3,5,56,0,0,Mid-Market,1664694,566.0,596,0.2272727272727272,77.27,5000.0,True,Critical,Small,71.24,0.081,33.29,68.82,47.3,2365.0,15750.9,0.033687310718063336,3.37,168.4365535903167,180+ Days,True,Critical,100,0.07211160603808871,336.8731071806334,0.10301658005441244,Critical,Escalate to human recovery team,4831.563446409683
CUST1436,INV008754,63333.14,2025-02-11,2025-03-13,2025-03-20,Paid,0,10,3,11,0,3,18,0,1,SMB,2380344,7.0,569,0.3,70.0,0.0,False,Current,Medium,78.4,0.136,47.61,9.0,66.07,41844.21,41844.21,0.9998679583872072,99.99,63324.77739005117,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,8.36260994883196
CUST1532,INV008755,20395.6,2026-06-27,2026-08-11,,Overdue,23,18,4,4,0,7,80,0,0,Mid-Market,1012452,23.0,68,0.2222222222222222,77.78,20395.6,True,Mild,Small,86.49,0.08,20.25,16.25,65.91,13442.74,16534.57,0.4234974077663722,42.35,8637.48372983982,1-30 Days,True,Medium,20,3.6979076727108837,10364.980475807783,3.1696351480379006,Low,Send payment reminder,11758.116270160179
CUST1758,INV008756,413993.56,2025-10-16,2025-10-31,2025-11-01,Paid,0,2,2,2,0,3,65,0,1,SMB,546440,1.0,322,1.0,0.0,0.0,False,Current,Large,48.8,0.043,10.93,30.0,25.36,104988.77,104988.77,0.9978196068970705,99.78,413090.89129711874,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,902.6687028812594
CUST1810,INV008757,14683.32,2026-06-17,2026-07-17,,Overdue,48,22,5,15,1,0,79,0,1,SMB,1367621,48.0,78,0.2272727272727272,77.27,14683.32,True,Moderate,Small,77.63,0.0,27.35,30.82,58.98,8660.22,12817.13,0.25818000074128267,25.82,3790.9395684844903,31-60 Days,True,Medium,40,1.6229893977863452,5307.315395878286,1.6229893977863452,Medium,Send personalized payment reminder,10892.38043151551
CUST0890,INV008758,24066.55,2025-09-01,2025-09-16,2025-10-02,Paid,0,12,3,16,0,1,54,1,1,SMB,3422863,16.0,367,0.25,75.0,0.0,False,Current,Small,77.9,0.018,68.46,7.5,66.48,15999.44,15999.44,0.9976000876807432,99.76,24008.79239017299,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,57.75760982701104
CUST0244,INV008759,38044.24,2026-07-21,2026-08-05,2026-08-20,Paid,0,13,2,22,0,7,5,0,1,SMB,2201061,15.0,44,0.1538461538461538,84.62,0.0,False,Current,Small,79.11,0.538,44.02,4.62,82.22,31279.97,31279.97,0.9908102451617039,99.08,37694.6227613907,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,349.6172386092949
CUST1444,INV008760,7318.06,2026-08-21,2026-09-20,,Overdue,0,25,7,2,0,4,15,1,0,SMB,1543551,0.0,13,0.28,72.0,7318.06,False,Current,Small,84.8,0.2,30.87,8.4,68.46,5009.94,5009.94,0.7151817167916199,71.52,5233.742714384082,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,2084.317285615918
CUST1953,INV008761,31525.36,2025-06-23,2025-07-23,,Overdue,407,21,5,13,1,1,62,0,0,Mid-Market,4874574,407.0,437,0.238095238095238,76.19,31525.36,True,Critical,Small,78.3,0.016,97.49,61.14,48.21,15198.38,77055.79,0.03362228856479959,3.36,1059.9547510291904,180+ Days,True,Critical,100,0.4537912810204375,2119.909502058381,0.648273258600625,Critical,Escalate to human recovery team,30465.405248970812
CUST0960,INV008762,22803.32,2026-06-18,2026-07-18,2026-07-24,Paid,0,7,1,4,1,7,86,0,1,Mid-Market,1256184,6.0,77,0.1428571428571428,85.71,0.0,False,Current,Small,88.46,0.074,25.12,8.29,72.15,16452.6,16452.6,0.9989578472144168,99.9,22779.555456541457,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,23.764543458542903
CUST1178,INV008763,16257.54,2026-05-24,2026-07-23,2026-08-03,Paid,0,18,4,14,0,4,38,1,1,SMB,2223513,11.0,102,0.2222222222222222,77.78,0.0,False,Current,Small,80.49,0.093,44.47,6.67,69.53,11303.87,11303.87,0.9970103578448517,99.7,16208.935773076992,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,48.604226923009264
CUST0816,INV008764,71154.15,2025-09-01,2025-10-31,2025-10-31,Paid,0,22,5,0,2,0,45,0,1,Mid-Market,4685352,0.0,367,0.2272727272727272,77.27,0.0,False,Current,Medium,84.64,0.0,93.71,14.82,64.58,45951.35,45951.35,0.9791385564789447,97.91,69669.7717184863,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,1484.3782815136947
CUST1448,INV008765,8921.78,2025-03-01,2025-04-30,,Overdue,491,11,2,24,0,1,89,0,0,Mid-Market,1756517,491.0,551,0.1818181818181818,81.82,8921.78,True,Critical,Small,76.51,0.011,35.13,55.45,52.63,4695.53,27750.58,0.05036870990658618,5.04,449.3785486703825,180+ Days,True,Critical,100,0.19238940819523903,898.757097340765,0.2748420117074844,Critical,Escalate to human recovery team,8472.401451329619
CUST0273,INV008766,28995.68,2025-04-14,2025-04-29,2025-05-09,Paid,0,22,4,0,1,1,61,0,1,Enterprise,4369453,10.0,507,0.1818181818181818,81.82,0.0,False,Current,Small,88.91,0.016,87.39,9.45,68.83,19957.73,19957.73,0.9920295186954249,99.2,28764.570474646556,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,231.10952535344404
CUST1960,INV008767,94340.35,2025-10-30,2025-12-29,,Overdue,248,10,2,2,0,4,52,0,0,Mid-Market,4351828,248.0,308,0.2,80.0,94340.35,True,Critical,Medium,88.8,0.07,87.04,56.0,52.8,49811.7,173344.72,0.030063086730905488,3.01,2836.1621242739798,180+ Days,True,Critical,100,1.2142269679967599,5672.3242485479595,1.734609954281086,Critical,Escalate to human recovery team,91504.18787572603
CUST1671,INV008768,10865.83,2025-03-18,2025-05-02,,Overdue,489,22,9,14,1,2,60,0,0,SMB,1449769,489.0,534,0.4090909090909091,59.09,10865.83,True,Critical,Small,69.14,0.032,29.0,66.27,39.04,4242.02,24985.5,0.026210357039343383,2.62,284.79728382880853,180+ Days,True,Critical,100,0.12192834093561887,569.5945676576171,0.17418334419374126,Critical,Escalate to human recovery team,10581.032716171192
CUST1849,INV008769,16368.5,2025-01-18,2025-03-19,2025-03-19,Paid,0,6,1,3,1,4,24,0,1,Enterprise,2239063,0.0,593,0.1666666666666666,83.33,0.0,False,Current,Small,87.86,0.138,44.78,9.0,72.11,11803.33,11803.33,0.9999209674057232,99.99,16367.20635498058,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,1.293645019419273
CUST0520,INV008770,229878.13,2026-06-18,2026-07-18,,Overdue,47,14,4,3,0,1,63,0,1,SMB,2698202,47.0,77,0.2857142857142857,71.43,229878.13,True,Moderate,Large,83.92,0.015,53.96,28.15,57.59,132386.82,194608.63,0.702405040415802,70.24,161467.55719335898,31-60 Days,True,Medium,40,69.12801659775498,226054.58007070256,69.12801659775498,Medium,Send personalized payment reminder,68410.57280664102
CUST1152,INV008771,35397.31,2025-07-03,2025-08-17,,Overdue,382,20,4,19,1,0,60,0,0,Mid-Market,2236268,382.0,427,0.2,80.0,35397.31,True,Critical,Small,76.6,0.0,44.73,60.0,50.0,17698.66,85307.54,0.03792464523679136,3.79,1342.430424086727,180+ Days,True,Critical,100,0.5747256863895585,2684.860848173454,0.8210366948422264,Critical,Escalate to human recovery team,34054.87957591327
CUST1397,INV008772,13277.19,2026-07-04,2026-07-19,2026-07-19,Paid,0,5,2,0,1,0,10,1,1,SMB,1659184,0.0,61,0.4,60.0,0.0,False,Current,Small,78.0,0.0,33.18,16.0,56.4,7488.34,7488.34,0.9547298499119004,95.47,12676.129615951784,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,601.0603840482163
CUST0568,INV008773,49149.64,2025-10-08,2025-10-23,,Overdue,315,20,6,0,1,2,46,0,0,SMB,2431486,315.0,330,0.3,70.0,49149.64,True,Critical,Small,83.0,0.041,48.63,63.0,45.27,22250.04,92337.67,0.026664994564710866,2.67,1310.5748834574958,180+ Days,True,Critical,100,0.5610875885597207,2621.1497669149917,0.8015536979424581,Critical,Escalate to human recovery team,47839.0651165425
CUST0638,INV008774,12480.3,2025-10-15,2025-11-14,,Overdue,293,6,1,0,4,2,68,0,0,SMB,1633214,293.0,323,0.1666666666666666,83.33,12480.3,True,Critical,Small,83.66,0.028,32.66,71.0,48.21,6016.75,23645.83,0.04347591886109052,4.35,542.592510162068,180+ Days,True,Critical,100,0.23229647305176215,1085.185020324136,0.3318521043596602,Critical,Escalate to human recovery team,11937.70748983793
CUST0159,INV008775,5000.0,2026-06-09,2026-08-08,2026-08-08,Paid,0,9,3,0,1,1,6,1,1,SMB,569165,0.0,86,0.3333333333333333,66.67,0.0,False,Current,Small,81.34,0.125,11.38,14.0,62.6,3130.0,3130.0,0.9832410053053394,98.32,4916.205026526697,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,83.79497347330289
CUST1595,INV008776,86887.02,2026-04-19,2026-05-04,,Overdue,122,29,9,20,3,2,73,0,0,Mid-Market,2977053,122.0,137,0.3103448275862069,68.97,86887.02,True,Critical,Medium,66.48,0.026,59.54,71.31,41.6,36145.0,80241.9,0.22037699331277022,22.04,19147.90022550653,91-180 Days,True,Critical,80,8.197661422572217,34466.22040591176,10.539850400449993,Critical,Escalate to human recovery team,67739.11977449348
CUST1594,INV008777,7309.58,2025-09-24,2025-10-24,2025-11-09,Paid,0,5,0,16,0,7,44,0,1,SMB,3097589,16.0,344,0.0,100.0,0.0,False,Current,Small,90.4,0.135,61.95,0.0,82.7,6045.02,6045.02,1.0,100.0,7309.58,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,0.0
CUST0652,INV008778,255687.85,2025-12-23,2026-02-21,,Overdue,194,5,1,13,0,0,78,0,0,Mid-Market,504418,194.0,254,0.2,80.0,255687.85,True,Critical,Large,82.2,0.0,10.09,56.0,51.4,131423.55,386385.24,0.08564665312623258,8.56,21898.80859754219,180+ Days,True,Critical,100,9.37538927642994,43797.61719508438,13.393413252042773,Critical,Escalate to human recovery team,233789.0414024578
CUST0176,INV008779,13503.01,2025-01-01,2025-01-31,,Overdue,580,19,6,24,0,1,82,0,0,SMB,906047,580.0,610,0.3157894736842105,68.42,13503.01,True,Critical,Small,69.81,0.012,18.12,59.47,45.21,6104.71,41512.03,0.04678604171517914,4.68,631.7523891404811,180+ Days,True,Critical,100,0.2704678908957367,1263.5047782809622,0.38638270127962393,Critical,Escalate to human recovery team,12871.257610859519
CUST1951,INV008780,185955.87,2025-01-27,2025-03-28,,Overdue,524,13,1,0,0,5,31,0,0,SMB,4981767,524.0,584,0.0769230769230769,92.31,185955.87,True,Critical,Medium,96.16,0.135,99.64,52.31,60.93,113302.91,707010.16,0.1379222421744086,13.79,25647.450535892844,180+ Days,True,Critical,100,10.980270075010589,51294.90107178569,15.686100107157985,Critical,Escalate to human recovery team,160308.41946410714
CUST0620,INV008781,5604.52,2026-07-02,2026-08-16,,Overdue,18,27,7,13,2,5,35,0,0,Mid-Market,1864188,18.0,63,0.2592592592592592,74.07,5604.52,True,Mild,Small,75.24,0.122,37.28,23.28,62.62,3509.55,4141.27,0.5452745058868173,54.53,3056.001873732785,1-30 Days,True,Medium,20,1.3083454777060257,3667.202248479342,1.1214389808908793,Medium,Send payment reminder,2548.5181262672154
